Station Code,Name Of Monitoring Location,State Name,Temperature (oC) Unnamed: 3_level_1,Temperature (oC) Unnamed: 4_level_1,Dissolved Oxygen (mg/L) > 5.0 mg/ L,Dissolved Oxygen (mg/L) > 5.0 mg/ L.1,pH 6.5 - 8.5,pH 6.5 - 8.5.1,Conductivity (µmhos/cm) Unnamed: 9_level_1,Conductivity (µmhos/cm) Unnamed: 10_level_1,Bio-Chemical Oxygen Demand (mg/L) < 3.0 mg/ L,Bio-Chemical Oxygen Demand (mg/L) < 3.0 mg/ L.1,Nitrate (mg/L) Unnamed: 13_level_1,Nitrate (mg/L) Unnamed: 14_level_1,"Fecal Coliform (MPN/100mL) < 2500 MPN
/ 100 mL","Fecal Coliform (MPN/100mL) < 2500 MPN
/ 100 mL.1",Total Coliform (MPN/100mL) Unnamed: 17_level_1,Total Coliform (MPN/100mL) Unnamed: 18_level_1,"Fecal Streptococci (MPN/100mL) < 500 MPN
/ 100 mL","Fecal Streptococci (MPN/100mL) < 500 MPN
/ 100 mL.1",Temperature AVG,Dissolved Oxygen AVG,pH 6.5 - 8.5 AVG,Conductivity AVG,Bio-Chemical Oxygen Demand AVG,Nitrate AVG,Fecal Coliform AVG,Total Coliform AVG,Fecal Streptococci AVG
3876.0,RIVER             GIRI             AFTER CONFLUENCE    OF    ASHWANI RIVER AT VILLAGE MARYOG,HIMACHAL PRADESH,7.0,18.0,7.5,8.9,7.54,8.48,164.0,750.0,1.2,5.0,0.89,7.49,2.0,79.0,21.0,1600.0,217.50874751491057,914.7807157057653,12.5,8.2,8.01,457.0,3.1,4.19,40.5,810.5,
2622.0,RIVER GIRI AT U/S CCI MINES AT VILLAGE NADI,HIMACHAL PRADESH,20.0,27.0,6.9,8.2,7.77,8.32,310.0,1079.0,1.1,1.7,0.32,0.85,13.0,33.0,40.0,170.0,217.50874751491057,914.7807157057653,23.5,7.55,8.045,694.5,1.4,0.585,23.0,105.0,
2623.0,RIVER GIRI D/S SATAUN,HIMACHAL PRADESH,19.0,27.0,7.4,8.1,7.64,8.29,334.0,1065.0,1.1,2.0,0.32,1.0,14.0,39.0,40.0,220.0,217.50874751491057,914.7807157057653,23.0,7.75,7.965,699.5,1.55,0.66,26.5,130.0,
3877.0,RIVER GIRI U/S LWSS AT SAINJ,HIMACHAL PRADESH,8.0,24.0,6.8,8.5,7.38,8.13,49.0,1612.0,2.6562455892731127,6.435890218156228,0.37,2.82,4.0,39.0,14.0,1600.0,217.50874751491057,914.7807157057653,16.0,7.65,7.755000000000001,830.5,,1.595,21.5,807.0,
3878.0,RIVER GIRI D/S LWSS AT SAINJ,HIMACHAL PRADESH,8.0,23.0,6.9,8.5,7.37,8.17,59.0,1602.0,2.6562455892731127,6.435890218156228,0.32,5.57,9.0,27.0,17.0,1600.0,217.50874751491057,914.7807157057653,15.5,7.7,7.77,830.5,,2.9450000000000003,18.0,808.5,
3860.0,"RIVER     GIRI     D/S     CEMENT CORPORATION      OF      INDIA, RAJBAN AT BANGRAN BRIDGE",HIMACHAL PRADESH,19.0,26.0,7.4,8.0,7.6,8.16,359.0,918.0,1.1,1.8,0.32,0.91,17.0,33.0,46.0,170.0,217.50874751491057,914.7807157057653,22.5,7.7,7.88,638.5,1.4500000000000002,0.615,25.0,108.0,
2619.0,RIVER            PABBAR            D/S SWARAKUDDU,HIMACHAL PRADESH,7.0,20.0,7.2,8.8,7.58,8.1,53.0,1018.0,2.6562455892731127,6.435890218156228,0.33,1.15,3.0,26.0,4.0,1700.0,217.50874751491057,914.7807157057653,13.5,8.0,7.84,535.5,,0.74,14.5,852.0,
30000.0,"RIVER  PILKHAR  AT  RAMPUR, BHOT(U.P)",UTTAR PRADESH,20.2,28.2,4.4,7.6,7.67,8.0,542.0,818.0,3.0,10.0,0.32,0.61,68.0,13000.0,1300.0,23000.0,23.0,23.0,24.2,6.0,7.835,680.0,6.5,0.46499999999999997,6534.0,12150.0,23.0
10102.0,RIVER   HINDON   AT   MOHAN NAGAR U/S,UTTAR PRADESH,18.0,26.0,0.3,1.4,6.8,7.9,390.0,1822.0,12.0,23.0,0.8467035175879397,0.42,120000.0,330000.0,150000.0,390000.0,217.50874751491057,914.7807157057653,22.0,0.85,7.35,1106.0,17.5,,225000.0,270000.0,
10103.0,RIVER   HINDON   AT   MOHAN NAGAR D/S,UTTAR PRADESH,19.0,26.0,0.3,4.2,7.01,7.98,402.0,1845.0,10.0,37.0,0.4,0.52,110000.0,3300000.0,140000.0,3900000.0,217.50874751491057,914.7807157057653,22.5,2.25,7.495,1123.5,23.5,0.46,1705000.0,2020000.0,
10106.0,RIVER             HINDON             AT GHAZIABAD U/S,UTTAR PRADESH,18.0,26.0,0.3,2.4,6.9,7.95,370.0,1108.0,16.0,27.0,0.4,0.46,70000.0,350000.0,150000.0,430000.0,217.50874751491057,914.7807157057653,22.0,1.3499999999999999,7.425000000000001,739.0,21.5,0.43000000000000005,210000.0,290000.0,
10100.0,"RIVER HINDON AT BARNAWA
U/S",UTTAR PRADESH,14.0,23.0,0.3,0.3,7.4,7.7,870.0,1010.0,52.0,56.0,22.6,28.0,125000.0,150000.0,140000.0,170000.0,217.50874751491057,914.7807157057653,18.5,0.3,7.550000000000001,940.0,54.0,25.3,137500.0,155000.0,
10101.0,"RIVER HINDON AT BARNAWA
D/S",UTTAR PRADESH,12.0,23.0,0.3,0.3,7.4,7.5,810.0,890.0,50.0,52.0,21.0,26.0,84000.0,120000.0,110000.0,150000.0,217.50874751491057,914.7807157057653,17.5,0.3,7.45,850.0,51.0,23.5,102000.0,130000.0,
1483.0,"RIVER HINDON AFTER CONFL. WITH   R.   KRISHNA   &    KALI NEAR  BINAULI  TOWN,  PURA
MAHADEV, MEERUT, U.P.",UTTAR PRADESH,13.0,23.0,0.3,0.3,7.4,7.7,800.0,1000.0,48.0,68.0,20.0,32.0,84000.0,140000.0,120000.0,210000.0,217.50874751491057,914.7807157057653,18.0,0.3,7.550000000000001,900.0,58.0,26.0,112000.0,165000.0,
2496.0,"RIVER HINDON AT SARDHANA BUDHANA     ROAD,     VILLAGE BAPARSI, MEERUT",UTTAR PRADESH,13.0,23.0,0.3,0.3,7.3,7.8,880.0,980.0,52.0,58.0,22.6,30.0,84000.0,150000.0,130000.0,210000.0,217.50874751491057,914.7807157057653,18.0,0.3,7.55,930.0,55.0,26.3,117000.0,170000.0,
1358.0,"RIVER             HINDON             AT GHAZIABAD   D/S   KULESHRA GB NAGAR, U.P.",UTTAR PRADESH,19.0,26.0,0.3,0.3,7.2,7.9,500.0,1647.0,30.0,48.0,0.8467035175879397,1.52,130000.0,3400000.0,140000.0,4700000.0,217.50874751491057,914.7807157057653,22.5,0.3,7.550000000000001,1073.5,39.0,,1765000.0,2420000.0,
4606.0,RIVER     KEN     NEAR     ROAD BRIDGE AT PANNA,MADHYA PRADESH,21.0,31.0,6.4,7.8,7.42,7.98,176.0,359.0,1.1,2.1,0.33,1.05,3228.7836567164177,40654.51528089888,21.0,70.0,217.50874751491057,914.7807157057653,26.0,7.1,7.7,267.5,1.6,0.6900000000000001,,45.5,
1356.0,"RIVER  BETWA  BEFORE  CONF. YAMUNA AT HAMIRPUR, U.P.",UTTAR PRADESH,14.0,32.0,5.6,7.8,7.2,8.52,600.0,1012.0,2.5,4.6,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,23.0,6.699999999999999,7.859999999999999,806.0,3.55,,,,
30079.0,"RIVER BETWA DOWNSTREAM AT      SUKMA-DUKMA      DAM, DIST-JHANSI (U.P.)",UTTAR PRADESH,20.8,32.2,7.8,9.6,7.95,8.34,211.0,455.0,1.1,3.1,0.32,9.03,2000.0,6800.0,4500.0,9300.0,217.50874751491057,914.7807157057653,26.5,8.7,8.145,333.0,2.1,4.675,4400.0,6900.0,
1614.0,"RIVER  BETWA  NEAR  WATER SUPPLY        INTAKE    WELL    ,
VIDISHA( M.P)",MADHYA PRADESH,17.0,32.0,4.7,12.4,6.96,8.25,149.0,710.0,1.4,5.0,2.88,10.44,3.0,70.0,120.0,350.0,217.50874751491057,914.7807157057653,24.5,8.55,7.605,429.5,3.2,6.66,36.5,235.0,
2107.0,"RIVER    BETWA    AT    U/S    AT
MAHUTA      GHAT,      AGASOD, BINA",MADHYA PRADESH,21.0,31.0,6.0,7.5,7.32,8.22,215.0,551.0,1.1,1.8,0.33,2.25,2.0,5.6,27.0,79.0,217.50874751491057,914.7807157057653,26.0,6.75,7.7700000000000005,383.0,1.4500000000000002,1.29,3.8,53.0,
2108.0,"RIVER   BETWA   AT   M/S   J.P. THERMAL POWER, BINA",MADHYA PRADESH,21.0,31.0,6.1,7.8,7.36,8.32,216.0,566.0,1.1,1.9,0.34,2.11,2.0,2.0,26.0,63.0,217.50874751491057,914.7807157057653,26.0,6.949999999999999,7.84,391.0,1.5,1.2249999999999999,2.0,44.5,
2124.0,"RIVER              BETWA              AT CHARANTIRGHAT, VIDISHA",MADHYA PRADESH,5.0,32.0,5.0,13.6,7.32,8.86,164.0,1056.0,1.2,20.4,5.2,14.59,3.0,280.0,120.0,1600.0,217.50874751491057,914.7807157057653,18.5,9.3,8.09,610.0,10.799999999999999,9.895,141.5,860.0,
2125.0,RIVER    BETWA    D/S    AFTER MIXING   OF   RIVER   BAIS   AT VIDISHA,MADHYA PRADESH,18.0,32.0,5.5,13.3,7.08,8.27,154.0,1094.0,1.5,16.8,3.02,16.28,6.0,170.0,150.0,1600.0,217.50874751491057,914.7807157057653,25.0,9.4,7.675,624.0,9.15,9.65,88.0,875.0,
3832.0,RIVER  BETWA  AT  U/S  NEAR ROAD BRIDGE ORCHHA,MADHYA PRADESH,22.0,30.0,6.6,7.5,7.28,8.38,199.0,532.0,1.1,2.1,0.32,0.53,3228.7836567164177,40654.51528089888,22.0,84.0,217.50874751491057,914.7807157057653,26.0,7.05,7.83,365.5,1.6,0.42500000000000004,,53.0,
30080.0,"RIVER    BETWA    AT    KANJIA ROAD         BRIDGE,         KANJIA DIST.ASHOK NAGAR (M.P.)",MADHYA PRADESH,21.4,32.6,7.9,10.2,7.83,8.14,285.0,499.0,1.6,3.3,0.32,1.9,2000.0,220000.0,4500.0,790000.0,217.50874751491057,914.7807157057653,27.0,9.05,7.985,392.0,2.45,1.1099999999999999,111000.0,397250.0,
2953.0,"RIVER KALI SINDH AT ANICUT OF M/S CFCL GADEPAN, KOTA, RAJASTHAN",RAJASTHAN,21.0,34.0,3.7,5.6,7.98,8.46,390.0,808.0,1.2,2.2,0.83,2.62,33.0,84.0,75.0,220.0,23.0,38.0,27.5,4.65,8.22,599.0,1.7000000000000002,1.725,58.5,147.5,30.5
2956.0,"RIVER KALI SINDH AT BAROD ROAD          BRIDGE,          KOTA, RAJASTHAN",RAJASTHAN,22.0,34.0,3.7,5.1,8.15,8.56,485.0,1445.0,1.2,2.1,1.71,2.97,23.0,84.0,64.0,210.0,14.0,25.0,28.0,4.4,8.355,965.0,1.65,2.34,53.5,137.0,19.5
2951.0,"RIVER BANAS BISULPUR DAM, TONK, RAJASTHAN",RAJASTHAN,17.0,32.0,3.7,6.2,8.1,8.55,525.0,819.0,1.1,2.1,0.84,3.43,49.0,110.0,110.0,280.0,17.0,32.0,24.5,4.95,8.325,672.0,1.6,2.1350000000000002,79.5,195.0,24.5
2952.0,"RIVER           NEAR           NEWTA DAM,JAIPUR,RAJSTHAN",RAJASTHAN,18.0,31.0,1.6,2.9,7.97,8.82,1918.0,3040.0,3.3,5.4,2.58,6.56,130.0,240.0,430.0,540.0,217.50874751491057,914.7807157057653,24.5,2.25,8.395,2479.0,4.35,4.57,185.0,485.0,
2955.0,"RIVER   CHAMBAL   ENTERING IN   RAJASTHAN   AT   GANDHI SAGAR                                    DAM,
RAWATBHATA,CHITTORGARH",RAJASTHAN,17.0,31.0,5.0,6.6,7.1,8.38,330.0,682.0,1.1,3.6,1.21,3.42,90.0,140.0,210.0,280.0,21.0,29.0,24.0,5.8,7.74,506.0,2.35,2.315,115.0,245.0,25.0
3309.0,"RIVER     CHAMBAL     AT     TAL VILLAGE        NEAR        BRIDGE, UJJAIN",MADHYA PRADESH,22.0,30.0,6.4,7.7,7.26,8.05,192.0,2057.0,2.0,6.0,0.66,2.62,6.0,920.0,48.0,1600.0,2.0,2.0,26.0,7.050000000000001,7.655,1124.5,4.0,1.6400000000000001,463.0,824.0,2.0
1365.0,"RIVER   CHAMBAL   AT   NAGDA U/S  (WATER  INTAKE  POINT)
M.P.",MADHYA PRADESH,21.0,30.0,7.2,7.6,7.66,8.04,392.0,904.0,1.8,2.0,0.32,1.0,2.0,4.0,46.0,58.0,217.50874751491057,914.7807157057653,25.5,7.4,7.85,648.0,1.9,0.66,3.0,52.0,
1366.0,"RIVER   CHAMBAL   AT   NAGDA D/S, M.P.",MADHYA PRADESH,25.0,31.0,0.3,7.1,6.92,7.97,372.0,12250.0,5.0,36.0,0.83,5.43,540.0,10000.0,1600.0,140000.0,3.0,26.0,28.0,3.6999999999999997,7.445,6311.0,20.5,3.13,5270.0,70800.0,14.5
2954.0,"RIVER       PARVATI       BEFORE MEETING        CHAMBAL        AT
KHATOLI, KOTA, RAJASTHAN",RAJASTHAN,20.1,35.0,3.9,5.5,8.2,8.66,382.0,1282.0,1.1,1.9,1.15,2.43,26.0,79.0,120.0,170.0,14.0,23.0,27.55,4.7,8.43,832.0,1.5,1.79,52.5,145.0,18.5
1432.0,"RIVER         PARVATI         NEAR
VILLAGE BATAODAPAR, M.P.","MADHYA
PRADESH",18.0,31.0,6.8,7.9,7.2,7.82,350.0,488.0,1.8,2.2,0.52,1.2,2.0,4.0,32.0,46.0,3.0,3.0,24.5,7.35,7.51,419.0,2.0,0.86,3.0,39.0,3.0
2109.0,"RIVER            PARVATI            AT NEEMKHEDI, GUNA",MADHYA PRADESH,20.0,32.0,7.0,7.9,7.31,7.62,240.0,504.0,1.6,2.3,0.8467035175879397,1.1,2.0,4.0,31.0,41.0,217.50874751491057,914.7807157057653,26.0,7.45,7.465,372.0,1.95,,3.0,36.0,
2126.0,"RIVER  PARVATI  D/S     AFTER VINDHYACHAL    NALLA        AT PILUKHEDI,RAJGARH",MADHYA PRADESH,16.0,26.0,4.4,8.4,7.26,8.06,217.0,762.0,1.5,2.4,0.54,31.32,2.0,63.0,36.0,1600.0,217.50874751491057,914.7807157057653,21.0,6.4,7.66,489.5,1.95,15.93,32.5,818.0,
1367.0,RIVER KHAN AT KABIT KHEDI (NEAR INDORE) M.P.,MADHYA PRADESH,20.0,22.5,2.0,2.0,7.79,8.35,894.0,1487.0,7.0,36.0,2.03,4.82,220.0,5400.0,2200.0,10800.0,120.0,2200.0,21.25,2.0,8.07,1190.5,21.5,3.425,2810.0,6500.0,1160.0
2110.0,"RIVER     KHAN     AT     SAKKAR KHADI, INDORE",MADHYA PRADESH,19.0,22.5,1.3,1.3,7.77,8.08,884.0,1493.0,12.0,36.0,2.21,4.82,900.0,5400.0,2800.0,16000.0,150.0,2200.0,20.75,1.3,7.925,1188.5,24.0,3.515,3150.0,9400.0,1175.0
2111.0,RIVER KHAN AT SANWER,MADHYA PRADESH,19.0,23.0,3.9,5.9,7.29,8.32,678.0,1199.0,3.6,14.0,1.24,3.64,38.0,920.0,430.0,1400.0,14.0,280.0,21.0,4.9,7.805,938.5,8.8,2.44,479.0,915.0,147.0
1369.0,"RIVER KSHIPRA AT RAMGHAT AT UJJAIN, M.P.",MADHYA PRADESH,25.0,28.0,5.8,7.8,6.83,8.12,546.0,1257.0,3.6,8.0,0.32,334.0,6.0,920.0,350.0,1600.0,4.0,10.0,26.5,6.8,7.475,901.5,5.8,167.16,463.0,975.0,7.0
1370.0,"RIVER            KSHIPRA            AT TRIVENISANGAM  (1  KM.  D/S
OF SANGAM), M.P.",MADHYA PRADESH,25.0,29.0,6.8,7.8,7.16,8.5,470.0,907.0,2.4,4.0,0.51,3.09,3.0,140.0,120.0,1600.0,3.0,3.0,27.0,7.3,7.83,688.5,3.2,1.7999999999999998,71.5,860.0,3.0
1468.0,"RIVER            KSHIPRA            AT
SIDDHAWAT (D/S) OF UJJAIN., M.P.",MADHYA PRADESH,24.0,27.0,5.6,8.2,7.68,8.23,683.0,1412.0,4.0,12.0,0.88,4.17,540.0,8400.0,1600.0,92000.0,6.0,10.0,25.5,6.8999999999999995,7.955,1047.5,8.0,2.525,4470.0,46800.0,8.0
3315.0,"RIVER KSHIPRA AT GAUGHAT, UJJAIN",MADHYA PRADESH,24.0,29.0,6.8,7.8,7.08,8.4,532.0,898.0,2.0,4.0,0.32,3.13,3.0,540.0,150.0,1600.0,2.0,2.0,26.5,7.3,7.74,715.0,3.0,1.7249999999999999,271.5,875.0,2.0
3316.0,"RIVER   KSHIPRA   AT   U/S   OF MAHIDPUR CITY, UJJAIN",MADHYA PRADESH,23.0,30.0,6.9,7.6,7.25,7.92,296.0,1376.0,1.8,2.8,0.66,1.28,2.0,4.0,43.0,58.0,217.50874751491057,914.7807157057653,26.5,7.25,7.585,836.0,2.3,0.97,3.0,50.5,
3317.0,"RIVER     KSHIPRA     AT     W/S INTAKE    POINT    OF    DEWAS, UJJAIN",MADHYA PRADESH,21.0,29.0,7.0,7.7,7.39,8.2,283.0,840.0,1.7,2.4,0.58,0.98,2.0,6.0,47.0,49.0,217.50874751491057,914.7807157057653,25.0,7.35,7.795,561.5,2.05,0.78,4.0,48.0,
2724.0,"RIVER                  SUSWA                  AT MATHURAWALA, DEHRADUN",UTTARAKHAND,12.0,24.0,3.0,4.8,6.62,7.64,226.0,743.0,16.0,25.0,0.32,0.65,1600.0,4800.0,1600.0,9200.0,540.0,920.0,18.0,3.9,7.13,484.5,20.5,0.485,3200.0,5400.0,730.0
2734.0,"RIVER         BHELLA         U/S         OF KASHIPUR,US NAGAR",UTTARAKHAND,8.0,28.0,5.1,6.5,7.5,7.7,155.0,286.0,2.8,3.9,0.32,0.37,130.0,350.0,240.0,430.0,17.0,84.0,18.0,5.8,7.6,220.5,3.3499999999999996,0.345,240.0,335.0,50.5
2735.0,"RIVER   BHELLA   D/S   OF   LOHIYA BRIDGE  KASHIPUR,US NAGAR",UTTARAKHAND,8.0,31.0,1.0,3.8,7.0,7.8,239.0,600.0,12.0,60.0,0.32,0.37,120.0,500.0,280.0,900.0,31.0,98.0,19.5,2.4,7.4,419.5,36.0,0.345,310.0,590.0,64.5
30001.0,"RIVER BAHELA AT BADLI VILLAGE LOHIYA BRIDGE , TANDA (U.P.)",UTTAR PRADESH,21.1,28.1,1.5,8.1,7.2,8.13,323.0,575.0,1.5,22.0,0.32,0.32,300000.0,1200000.0,490000.0,28000000.0,14000.0,14000.0,24.6,4.8,7.665000000000001,449.0,11.75,0.32,750000.0,14245000.0,14000.0
2732.0,"RIVER DHELLA U/S AT KASHIPUR MORADABAD    ROAD    BRIDGE,US NAGAR",UTTARAKHAND,8.0,30.0,4.0,7.6,7.4,8.1,202.0,395.0,2.8,3.8,0.32,0.39,110.0,430.0,240.0,920.0,40.0,94.0,19.0,5.8,7.75,298.5,3.3,0.355,270.0,580.0,67.0
2733.0,"RIVER         DHELLA         D/S         AT THAKURDWARA                  ALIGANJ
ROAD,US NAGAR",UTTARAKHAND,8.0,31.0,1.3,3.4,7.0,7.6,287.0,760.0,16.0,26.0,0.32,0.39,170.0,540.0,350.0,920.0,70.0,430.0,19.5,2.35,7.3,523.5,21.0,0.355,355.0,635.0,250.0
30004.0,RIVER DHELA AT ADAMPUR,UTTARAKHAND,21.2,28.3,0.4,6.8,7.1,7.82,346.0,1223.0,5.8,116.0,0.32,1.32,150000.0,2400000.0,170000.0,3500000.0,12000.0,18000.0,24.75,3.6,7.46,784.5,60.9,0.8200000000000001,1275000.0,1835000.0,15000.0
2731.0,"RIVER KOSI AT KASHIPUR BAJPUR ROAD             BRIDGE,KASHIPUR,US NAGAR",UTTARAKHAND,8.0,30.0,5.6,7.2,7.1,8.1,203.0,515.0,3.0,6.0,0.32,0.46,58.0,350.0,130.0,900.0,3.0,48.0,19.0,6.4,7.6,359.0,4.5,0.39,204.0,515.0,25.5
30002.0,"RIVER  KOSI  AT  DADIYAL BRIDGE, UTTRAKHAND",UTTARAKHAND,20.3,28.2,6.4,8.6,7.7,7.85,293.0,691.0,1.5,11.7,0.32,0.52,460.0,33000.0,2200.0,490000.0,49.0,49.0,24.25,7.5,7.775,492.0,6.6,0.42000000000000004,16730.0,246100.0,49.0
2728.0,RIVER GOLA AT HALDWANI,UTTARAKHAND,12.0,22.0,8.0,9.2,7.25,8.16,190.0,280.0,1.2,3.0,0.32,0.38,47.0,94.0,120.0,170.0,3.0,14.0,17.0,8.6,7.705,235.0,2.1,0.35,70.5,145.0,8.5
2729.0,RIVER   KICHHA   AT   KICHHA   U.S. NAGAR,UTTARAKHAND,10.0,31.0,4.3,6.6,7.2,7.8,221.0,970.0,5.2,14.0,0.32,0.4,280.0,540.0,430.0,920.0,17.0,240.0,20.5,5.449999999999999,7.5,595.5,9.6,0.36,410.0,675.0,128.5
30003.0,RIVER KICCHA AT PULL BHATTA,UTTARAKHAND,20.9,28.3,4.7,7.9,7.6,8.14,509.0,797.0,4.8,12.0,0.32,0.56,2000.0,17000.0,4500.0,540000.0,14000.0,14000.0,24.6,6.300000000000001,7.87,653.0,8.4,0.44000000000000006,9500.0,272250.0,14000.0
2730.0,"RIVER    PILKHAR    AT    BILASPUR,
RAMPUR,US NAGAR",UTTARAKHAND,8.0,30.0,2.8,6.7,7.0,7.7,363.0,739.0,4.0,12.0,0.32,0.39,130.0,540.0,220.0,920.0,14.0,220.0,19.0,4.75,7.35,551.0,8.0,0.355,335.0,570.0,117.0
2736.0,"RIVER       NANDOUR       U/S       AT SITARGANJ INDUSTRIAL AREA, US NAGAR",UTTARAKHAND,10.0,28.0,6.1,7.2,7.2,8.4,157.0,390.0,2.8,3.6,0.32,0.39,70.0,110.0,170.0,350.0,2.0,48.0,19.0,6.65,7.800000000000001,273.5,3.2,0.355,90.0,260.0,25.0
2737.0,"RIVER       NANDOUR       D/S       AT SITARGANJ INDUSTRIAL AREA, US NAGAR",UTTARAKHAND,10.0,30.0,4.2,7.0,7.2,7.9,118.0,480.0,3.0,5.0,0.32,0.38,110.0,500.0,280.0,900.0,2.0,120.0,20.0,5.6,7.550000000000001,299.0,4.0,0.35,305.0,590.0,61.0
3439.0,"RIVER      KALYANI            D/S      OF
PANTNAGAR   INDUSTRIAL   AREA, US NAGAR",UTTARAKHAND,10.0,31.0,0.8,3.0,6.8,7.7,331.0,1100.0,19.0,34.0,0.32,0.39,220.0,540.0,430.0,920.0,84.0,430.0,20.5,1.9,7.25,715.5,26.5,0.355,380.0,675.0,257.0
3438.0,"RIVER      KALYANI            U/S      OF PANTNAGAR INDUSRIAL AREA, US NAGAR",UTTARAKHAND,10.0,30.0,3.0,5.6,7.0,8.0,319.0,540.0,4.0,10.0,0.32,0.38,110.0,350.0,210.0,540.0,12.0,110.0,20.0,4.3,7.5,429.5,7.0,0.35,230.0,375.0,61.0
4473.0,RIVER  GIRI  D/S  PROPOSED  SITE OF RENUKA DAM,HIMACHAL PRADESH,18.0,28.0,7.3,8.3,7.78,8.22,290.0,668.0,1.2,2.4,0.32,1.21,32.0,49.0,170.0,350.0,217.50874751491057,914.7807157057653,23.0,7.800000000000001,8.0,479.0,1.7999999999999998,0.765,40.5,260.0,
1064.0,"RIVER  RAMGANGA  AT   KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,16.0,30.0,6.5,10.2,8.02,8.51,280.0,458.0,4.0,5.9,0.9,0.9,3500.0,12000.0,7000.0,20000.0,217.50874751491057,914.7807157057653,23.0,8.35,8.265,369.0,4.95,0.9,7750.0,13500.0,
30078.0,"RIVER             RAMGANGA             AT KALAGARHBARRAGE,KALAGARH, DIST,PAUDHIGADHWAL  (U.K.)",UTTARAKHAND,20.7,28.1,7.7,8.7,7.3,7.83,182.0,419.0,4.2,4.2,0.32,0.41,4500.0,3800.0,7800.0,35000000.0,217.50874751491057,914.7807157057653,24.4,8.2,7.5649999999999995,300.5,4.2,0.365,4150.0,17503900.0,
30077.0,"RIVER     RAMGANGA     AT     ROAD
BRIDGE   SHERKOT,  DIST.BIJNAUR (U.P.)",UTTAR PRADESH,20.6,26.9,7.4,8.6,7.07,7.9,200.0,735.0,1.3,9.7,0.32,1.0,2000.0,7800.0,4500.0,13000.0,217.50874751491057,914.7807157057653,23.75,8.0,7.485,467.5,5.5,0.66,4900.0,8750.0,
2497.0,"RIVER          KALI          EAST          AT KHARKHODA-PARIKSHIT       GARH ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,12.0,23.0,0.3,0.3,7.3,7.8,790.0,930.0,44.0,70.0,20.0,28.0,110000.0,130000.0,130000.0,170000.0,217.50874751491057,914.7807157057653,17.5,0.3,7.55,860.0,57.0,24.0,120000.0,150000.0,
1477.0,RIVER    KALINADI    AT    U/S    OF MUZAFFAR NAGAR U.P.,UTTAR PRADESH,20.0,23.0,2.2,2.8,7.2,7.6,290.0,380.0,12.0,18.0,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.5,2.5,7.4,335.0,15.0,,,,
1478.0,"RIVER    KALINADI    AT    D/S    OF MUZAFFAR NAGAR, U.P.",UTTAR PRADESH,19.0,24.0,0.0,0.0,7.0,7.3,650.0,710.0,25.0,42.0,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,21.5,0.0,7.15,680.0,33.5,,,,
1480.0,"RIVER    KALINADI    AT    U/S    OF GULAOTHI               TOWN               IN BULANDSAHAR, U.P.",UTTAR PRADESH,17.0,34.0,0.0,0.0,7.52,7.87,385.0,426.0,42.0,62.0,0.8467035175879397,3.4825616131441373,18000.0,3500000.0,2100000.0,4900000.0,217.50874751491057,914.7807157057653,25.5,0.0,7.695,405.5,52.0,,1759000.0,3500000.0,
1065.0,"RIVER            KALINADI            NEAR GUMATIYA    VILLAGE     ,KANNAUJ
(BEFORE CONF.), U.P",UTTAR PRADESH,16.0,30.0,5.3,7.7,7.64,7.92,244.0,590.0,4.2,5.6,0.8467035175879397,3.4825616131441373,4000.0,17000.0,10000.0,26000.0,217.50874751491057,914.7807157057653,23.0,6.5,7.779999999999999,417.0,4.9,,10500.0,18000.0,
30037.0,RIVER       BANGANGA       AT       U/S IDRISHPUR (U.K.),UTTARAKHAND,19.2,26.2,4.6,7.7,7.24,7.79,199.0,1535.0,2.8,102.0,0.32,1.32,2000.0,280000.0,7800.0,2400000.0,330.0,330.0,22.7,6.15,7.515000000000001,867.0,52.4,0.8200000000000001,141000.0,1203900.0,330.0
30038.0,"RIVER       BANGANGA       AT       D/S
SHUKRATAL                         (BEFORE CONFLUENCE OF LAKSAR DRAIN )",UTTAR PRADESH,20.4,26.7,6.0,8.3,7.5,7.99,367.0,547.0,1.7,6.4,0.89,1.1,2000.0,49000.0,2000.0,240000.0,330.0,330.0,23.549999999999997,7.15,7.745,457.0,4.05,0.9950000000000001,25500.0,121000.0,330.0
2502.0,"SHUKRA TAL GHAT (CONFLUENCE OF    BAANGANGA    AND    SALONI RIVER), MUZAFFARNAGAR,",UTTAR PRADESH,18.0,23.5,6.8,8.2,7.8,8.3,192.0,240.0,1.8,2.0,0.8467035175879397,3.4825616131441373,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,20.75,7.5,8.05,216.0,1.9,,,,
